issue_key,commit_id
SPARK-646,099898b43955d99351ec94d4a373de854bf7edf7
SPARK-645,b575cbe0691df5d17c84acfaa36ea82b74324222
SPARK-638,012aa4e3d464ec626ee325f31d16541d34b6a516
SPARK-630,42b1953c5385135467b87e79266a0f6c23d63e7b
SPARK-629,d48e9fde01cec2a7db794edf4cbe66c2228531aa
SPARK-626,391e5a194af5c1dfc93e08640ec9fc709be62ec6
SPARK-617,173e0354c0fc95d63112c7ff7121d8ff39f961b7
SPARK-613,3d4891d9fb9057fdd5ec03b0318c12b99e6af0af
SPARK-607,b82a6dd2c72d6555aeaa2b523ddf564434f5e10c
SPARK-601,84587a9bf3c734be151251b97ac5af48eb03f4d9
SPARK-597,c593f6329ee6f4f319810432c17b6d5703a3e0eb
SPARK-886,33de11c51dd2dbcbbf1801c54d9ce5ffaa324657
SPARK-878,8fa0747978e2600705657ba21f8d1ccef37dc722
SPARK-877,63446f9208876b482c2aea4acc42a6713eb94f55
SPARK-870,2fa3c4c49c2b3bbc29e27a1f4c3bd7521944a45c
SPARK-850,87134b3648c3e01aa2f1fff28751f3625c6434a2
SPARK-847,1b63dea816fd56837ac99181e4b90ebf9cd4aa28
SPARK-845,1b63dea816fd56837ac99181e4b90ebf9cd4aa28
SPARK-842,a6f43a97d15e08f0d2c76b8b790f7e5635f5b2e6
SPARK-837,39c75f3033eb0b6d3de3517f681bb932efad0caa
SPARK-832,b95732632b5b06d494ebd9e539af136ab3b8490e
SPARK-829,f2422d4f29abb80b9bc76c4596d1cc31d9e6d590
SPARK-825,8ae1436981664539568f742b71a65b28dc3d3364
SPARK-815,feba7ee540fca28872957120e5e39b9e36466953
SPARK-814,5c388808a81ebfb1fc23511882c18f9ae76ec509
SPARK-810,88049a214df8ee0b155e5c4b894cf32bab7bafc5
SPARK-796,c1d44be80580f0fad6bb1805bbcf74a34f536d8c
SPARK-795,7dcda9ae74818f17b57448acab8bd1dc40d78c19
SPARK-794,b96008d5529bac5fd57b76554fd01760139cffff
SPARK-791,92ef02626e793ea853cced4cbfee316f0b748ed7
SPARK-789,c0c3155c3c0e37ba31cbeeccb21654bdf5ec0cfc
SPARK-702,fcf7fa84486b743bc84730dfaa29927e25c1690d
SPARK-698,7e0191c6eabe7258f28a8b723702c3a089d1f4b3
SPARK-696,21df6ffc13c7ad5cc3158675560c8364735d376e
SPARK-695,eb5bdcaf6c7834558cb76b7132f68b8d94230356
SPARK-694,fd7e414bd0eab4f8d82e225d9981d2eba036e756
SPARK-674,b6a6092177a008cdcd19810d9d3a5715dae927b0
SPARK-669,e597ea34a6df1733addefbb25d06cf9a25ff4f53
SPARK-668,7341de0d48a4f9d11e13e3cd47c8fb2c3ab9d23e
SPARK-666,1f9b486a8be49ef547ac1532cafd63c4c9d4ddda
SPARK-658,07f568e1bfc67eead88e2c5dbfb9cac23e1ac8bc
SPARK-654,14360aba89aae6ff8e4568d08a4570907647da6e
SPARK-742,f708dda81ed5004325591fcc31cd79a8afa580db
SPARK-740,538ee755b41585c638935a93ec838b635149f659
SPARK-738,5dbc9b20061893de1a07f175f9765addf251fd78
SPARK-733,fd3a8a1d15ad516ea056089e30d6fd14e2f2d9a1
SPARK-785,2a28bc61009a170af3853c78f7f36970898a6d56
SPARK-782,b9be160951b9e7a7e801009e9d6ee6c2b5d2d47e
SPARK-753,1ae60bcb3673118c9838ecc6afac1d015fe79def
SPARK-747,5912cc49676821c3f1599f81dcf714b040e04a1a
SPARK-1008,c1d928a897f8daed5d7e74f4af476b67046f348d
SPARK-1007,7d811ba6f2b6c57aca668503f58470835d4b52f0
SPARK-1002,b4bb80002bbf0ac3642c78ae9e5c260b5da4a4cc
SPARK-978,61569906ccafe4f1d10a61882d564e4bb16665ef
SPARK-970,8a3475aed66617772f4e98e9f774b109756eb391
SPARK-966,60e23a58b288dae3c87da28e1506323b1d88ee9e
SPARK-965,18def5d6f20b33c946f9b8b2cea8cfb6848dcc34
SPARK-963,615213fb82812003529367b2a8dff25b66362a1a
SPARK-960,0497ea51ac345f8057d222a18dbbf8eae78f5b92
SPARK-959,6a10d801626f1513b1b349b54ba0e2e6bf55c7e2
SPARK-946,596f18479e5cb14fdc0af800f97b7b13e963fe5b
SPARK-942,ae0699d4b55a2c4aba7f7cafb11dd280bfe124fb
SPARK-927,d39f2e9c683a4ab78b29eb3c5668325bf8568e8c
