issue_key,commit_id
MAPREDUCE-1744,c27de4bd0b42262a9dbf56830be77fe382f82fd7
MAPREDUCE-1740,a24d12bdecee655ff00829906e1c57656f0fea7c
MAPREDUCE-1728,6414b3e0faa1cafb78d2c2f23d56511bd6689dc5
MAPREDUCE-1727,d57a15a9baebdc4f5580de44680a6e43cc79a349
MAPREDUCE-1725,e98b22ffa2b5e030149b160f4e52894574d92512
MAPREDUCE-1718,46f194d3547d9532dc44c861a7d3199e98cc101a
MAPREDUCE-1707,1f471a2232362ae29911a6ca50dd4cd330faa225
MAPREDUCE-1705,94a5fde02a042fcad7dca683992ed3387b59510c
MAPREDUCE-1701,77e448d3c4e11b7321350855beb0808e52d8867a
MAPREDUCE-1700,0ba7078ef4ee127a47c5042c82db0b113a967b23
MAPREDUCE-1697,d62d9c2a909f2504ef100964fc6d24060a535a67
MAPREDUCE-1695,ab730c3ba04601854695830f6eb8ea485b9e2f64
MAPREDUCE-1692,b439497e2b27f5499246ce5a77ffd2e3b4d7444e
MAPREDUCE-1686,989cdc2b92a5039584facb3e773d01e82bbeac5c
MAPREDUCE-1683,4cc05540ce4f141fce9158884cf9f3ede2b6921f
MAPREDUCE-1670,a506ca6e18b9f8854498a5d970409edc27e43e78
MAPREDUCE-1668,752472e97177ed5a011f2010f7c974053236a95c
MAPREDUCE-1664,a0ae5112afb235059bec6a0f0e86c6e6d8e4c3b2
MAPREDUCE-1662,4eb3ba314f8717d3268c057524fccc099bd2cc34
MAPREDUCE-1659,ef6f52d69a841810185d7d9cc4aa4a96d0efa540
MAPREDUCE-1657,75dbeca985ce2f56f53ade73def57c7cec1241b5
MAPREDUCE-1635,270106ac92902e859a511d2e2e0c64c076cc37c1
MAPREDUCE-1622,a1b59a2de784eb320d2fd4aa92df79c032459acc
MAPREDUCE-1621,a8047bca029795d32551379ab5f29f26f1d3ed23
MAPREDUCE-1618,02267a23c1c1a6b55f1adbab093abe9696879faa
MAPREDUCE-1617,0d18a1fa048d7a92b07a661604113c041b9da1fd
MAPREDUCE-1629,ba7ebada44b0acf9bf1f627dc1fdd323bde8a6ad
MAPREDUCE-1615,67166032772b591062b187be3e284cc5ed8f2ac2
MAPREDUCE-1612,4772f72d369f224dc1e96844609d29282189e57a
MAPREDUCE-1611,9228228a0417228fcef52d3d8f4f90775f414532
MAPREDUCE-1610,61793f0fee0d8310e68dd7217b9fba8590100e41
MAPREDUCE-1609,f6a1e3bc8a8a5aa6afc82ba8759f021e2478816f
MAPREDUCE-1607,d67bc7d2c2b6ce8859723459279f95e6ab146e01
MAPREDUCE-1606,155586e0fbe24f6ca8db213bf71b23bc8d60ab58
MAPREDUCE-1604,e441055a6b3ee9a6f569cc3fed865e88364f884c
MAPREDUCE-1602,e0c9588db89530558987d24789dc7a2f00710bcf
MAPREDUCE-1599,d1d8a003cc8ac70bf48fa49fce288f694d6b7fcc
MAPREDUCE-1597,c72f23cdfc13fc825a0a045a0c35045641db7723
MAPREDUCE-1585,be30d31a05bc3fd23918040fd46c0d76ec514c9f
MAPREDUCE-1578,0193e2610983fe149e9fabbcee3fac507a46c6d2
MAPREDUCE-1573,afe61f685251250876d26eea6dee22da1bf84de8
MAPREDUCE-1566,f4aa57d51d8d4ba79418653de605c9bb15f37417
MAPREDUCE-1559,856ed3773e8f0daff4cd48fca315c3ea90a891ec
MAPREDUCE-1558,b36cb28e2fb44345989ec3922d1422afb4c3bdfa
MAPREDUCE-1543,8ef600d21e99fe8a35b6ba4a11a9fe4963345cd2
MAPREDUCE-1628,6d8081108e09bbdbd42978a60989cfcc6bf051bb
MAPREDUCE-1538,4574a494766d5e771d2f7b2e2b08d454be300a08
MAPREDUCE-1537,29074ef2fc242914df2f8f5a5c7813b0ca5e2a73
MAPREDUCE-1536,d5a03d4303101bd44db8813f8c10569200fcf272
MAPREDUCE-1533,6b18568ab2ff69c1b12ecda0b767e2c783b17c88
MAPREDUCE-1532,a5abe2a6b7ca5babfa28597994d3fcde2753c906
MAPREDUCE-1528,1978b6d58bcd7f9b021e799ec7ae0df3f850aede
MAPREDUCE-1523,44126d234f9d8e123558410bd4bd71cabf76b41e
MAPREDUCE-1522,80a438ff4d8e330071bda309071d8d954ce36fb2
MAPREDUCE-1520,166dde5fab8eebb6892001b0d35e64a38c4fe45b
MAPREDUCE-1519,5a41caa30fe16830499d74b221644eab9605f47d
MAPREDUCE-1515,e253c41d1f7dd5ae1e6f236d176425c63122e4a0
MAPREDUCE-1508,03bf4679e2705ffd70452a1b7b0e29b058cae290
MAPREDUCE-1505,c22c13890e8bc6ab85a578b068cd1a51bda808f4
MAPREDUCE-1497,82998addf43cf06a3a2bf535e04c7fc50f017516
MAPREDUCE-1494,e96d0e2623afa0c54b613b84246358113041f74b
MAPREDUCE-1490,408e44ac2074c503caf21aa73113dc48584619bb
MAPREDUCE-1482,df6a4d404177c2aa80588e537b0fa80c8e577d66
MAPREDUCE-1480,6b74ef852657b8bea125d65ffe05b2dc342b069f
MAPREDUCE-1476,81a54574e88e8c34f196e6447a3804b7cfb1dd07
MAPREDUCE-1474,cea2b98152e1e0b22374fa29273451628817f1f0
MAPREDUCE-1469,5799b8dab7de22b237ea1af486304066e8abba5c
MAPREDUCE-1448,d86b0eaf5d3cdd4b9ca59c22bb19a4a56c97841a
MAPREDUCE-1444,2096d6beb282af9bc1233600c4b4a8b5066ac4db
MAPREDUCE-1443,05a53cbf2562db7af75a9c7439d73e81395035f0
MAPREDUCE-1435,a4038cac9d85c5b8b6db419cba5a23b8b2118e7b
MAPREDUCE-1422,90025a12dda3043e3c7e19a563647c49544ecc16
MAPREDUCE-1421,9c311f6de80f12b347f3cead718044f94a9f89c2
MAPREDUCE-1420,bb1c72bce94aa87eb007dd3524ae8246abed323a
MAPREDUCE-1417,706063e9784bb458744a45e73394a1e244d9c685
MAPREDUCE-1412,2f6d620de649ab59e8ffc5497b8f84205518d344
MAPREDUCE-1409,acaf35ac9a68872e0dd3deb637502b33152e60aa
MAPREDUCE-1408,053bc1bc5f0e594c4bf964e39b6e39077e528883
MAPREDUCE-1407,0b71a6d53d4323b04a3b47468df47ad46658fc82
MAPREDUCE-1406,eedf69c11a306fb6974d8f97843ba793a93ddd80
MAPREDUCE-1400,3733c747a127a1c47d51672932d438e52607aaec
MAPREDUCE-1399,08b9212fb3c79189c102abcf03fefbf0eeda4db1
MAPREDUCE-1398,383b60b0fc434918456b55e86af49a4387180e5f
MAPREDUCE-1397,ba0c800d182b112571473ad2c32be04d3bf64d72
MAPREDUCE-1395,20f000cd3400a7ac617a38acad64cccb79ad9936
