fix_hash,fix_date,bug_hash,bug_date,project
b5201b49df7e6305ae584cb07f1ce933d4611aa2,1421240463,15944133b6f4ae733fe8458aaa0eb71cae95f581,1404079142,IGNITE
b5201b49df7e6305ae584cb07f1ce933d4611aa2,1421240463,7016f154b20b9ba48fdb2f923d16de59fe5c7c92,1392892471,IGNITE
ab8b24ae8f54b5d63c91d3683ab7f158c44f1bf0,1421344317,8e066126fb4b8aca34a4d9bacfcf66653f0a291f,1406197029,IGNITE
ab8b24ae8f54b5d63c91d3683ab7f158c44f1bf0,1421344317,f5cd9f57d9e0272482fe7cb336c8d17620151555,1403720353,IGNITE
ab8b24ae8f54b5d63c91d3683ab7f158c44f1bf0,1421344317,d7b6902fa9426adc021dcf40314eb705cbd74f97,1404218373,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,f2109947ef38c670d3966a671238d95dcf09d1c9,1417174124,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,c437e2011beb4694ffe761366721502a660789f9,1417423982,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,f1e8a9c1d2e91ebc9c58c5139c874c04e18e9b3f,1399299415,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,f3d9376217eb3817cbd0d57c94517da9b6ce5594,1417767203,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,e24613a43885861480eedace4273c838b1fab528,1417196813,IGNITE
8fdf79da491a44f30f69fa8d35068e4bdc0195d4,1421408627,04fd02870016e43a8a09db513a3bfbceb57a7cf7,1417010692,IGNITE
2af57da6eaa49ea0281d739048036061576dd3df,1421420292,7d64ce31f820f73b2e077cc30999ffd29920afa3,1402296535,IGNITE
2af57da6eaa49ea0281d739048036061576dd3df,1421420292,e92594b49d7687bb6a43dd6f4473d6889ced6a50,1400736216,IGNITE
2af57da6eaa49ea0281d739048036061576dd3df,1421420292,9481274c36d4bbbb444b18a875cfff1b14017a8c,1412675348,IGNITE
2af57da6eaa49ea0281d739048036061576dd3df,1421420292,c0b6e3b6d219414b7f772cea09e7812e06c1226e,1409915912,IGNITE
