issue_key,commit_id
HDFS-1118,237f7f0882166cecf62d03638509808e62a15105
HDFS-1112,32af1b3779d4a035a9976c32c9414d9d8fdb48b2
HDFS-1109,61f78ca936768aea56764dee2fdb21bd59ecdf0b
HDFS-1104,abb8a22937958bdc8a43eccf182b851bc62f4dce
HDFS-1101,60aa6b246040015157bc1d2478bce3c60b12fbed
HDFS-1088,d57c771c3e2987281bb5212d0c300f5abb26143a
HDFS-1085,cf91cbd6054566b6dc4f91866ce2442d881f5fcb
HDFS-1080,ea7ad25a00dde82840ec5b686c27405ed646f5cb
HDFS-1074,8c12bbb9ee28bbbc73b97c7cf9cec3275ce6d9d2
HDFS-1072,2188997aaf2ee2a98ca0d97d15260a30add12d94
HDFS-1046,823e02a5798395e7eb64034368463e5c4e27eb6e
HDFS-1045,86e833858c543f2d5d9b6e39538937501fc1f368
HDFS-1044,f2d1795a685640a06019d8a142b851c8df47d1f6
HDFS-1041,fa22ac6e504f94b4e28dc3cee219637824951bee
HDFS-1039,4a17b9443a7d258f72f0a0a64548d04a089170e7
HDFS-1038,02f08ba7079e2e418482ddd4504c096cc453ace4
HDFS-1036,680c5e0ff9bf4f6822abf0243637cbccfcfd9241
HDFS-1027,88db57f2d97e3c3bf00be7d94acd51c55fa277f1
HDFS-1024,2738bb1b38bf6a015e5006d53518a1b9ca84fbe2
HDFS-1021,caea869b1f25f6be65053c59d455e74d1e835d5d
HDFS-1019,83ba7c6082b493fef8c157f95123b15ae10cb219
HDFS-1017,c9f56a227b2403eac9415c05b3c1970dba9cc90c
HDFS-1015,b98fdf507549c1f42b6b145975cd902879f0a612
HDFS-1014,a535ee1ee470166c2454a2481da44f84219266ac
HDFS-1010,a2310d3c1db227784964e180d0f6d1cf65223452
HDFS-1007,f9d45bc4bb84143f039e977b1f46960c8f89e3d8
HDFS-1006,fba63fd8aa7fa9fce9a1e1bf3cb72e21461173c7
HDFS-1001,de657d0e3ea656d2e28afe3ccc76f5ef30d2d99a
HDFS-1000,9884f53c4dcac5240e0a1ba61284246ba2a020a9
HDFS-996,6a603a8b04a957a61038989c04d625ef17904691
HDFS-995,af3162801660afb52335af8d2303b667ac5786bf
HDFS-988,a4910f27a144a48e57434bf33c320b0d9d4ea2b0
HDFS-977,3a35d1712a3a0de2a47fb0b356c5093e54a76c27
HDFS-970,32f7cc243fedf758fdb89b4b1a8f5373411ccfc5
HDFS-966,1fe8b7121402c0d8dbf3babc427105cac82e562a
HDFS-965,ce91f41907a915bdef83d7e4d345a78984d49938
HDFS-961,8f9106b922aed90cc3a3b5d5c669a16a44afdfc9
HDFS-955,7ceb33c49fc16f76a976512cf9a9513c6574a0fa
HDFS-939,7facb02727350ec7230563825c04b0d3600e97ab
HDFS-938,4e1c26d2c8190572192d474140ee89c39111f19d
HDFS-927,212dff13ec8636755b5239c00a8c1eda25ee816b
HDFS-922,3ff45f32a3b21a90c4e638e5559acd0e5db3385a
HDFS-913,e20b6aec2875990119dff911950265f32d0cce76
HDFS-912,4122669852964d57207cefd74aa12f8c17b63aeb
HDFS-909,272959979aebf8c693729f2ab461a8d6388fbf81
HDFS-903,23f1ecd155ba2cb6b22eed42541cad1d1bff329a
HDFS-900,c3121979695c910fb23ee0db8682c97e168d1931
HDFS-897,87c4ba830a93a782377e4c0ead9c5eca3984a41d
HDFS-894,97517336485cb80c322c6ed4cbedb481e8e7964e
HDFS-891,0c16ec4d6e94b4429d1e69bc26c7e23bfc809e65
HDFS-885,971a0fe85dddde762ef907e749b6db56f56c5f80
HDFS-880,e9de80e5da2d3ab8d4f7771eb95bbc038baa145e
HDFS-877,3ff45f32a3b21a90c4e638e5559acd0e5db3385a
HDFS-874,2ab195d69bf4702dc71870e36b125b0db5184a24
HDFS-868,1a75714e72e2d004f77672d9e6d15e039af6f46e
HDFS-1364,08ecb7948f0543a9754ecc61b5ece60d671c891d
HDFS-1363,b2661b18cbc4a4520cf752c6ec3f66dd2f07f103
HDFS-1361,171944b297356570675aa90128f6ae53a2b9c0f8
HDFS-1360,29325abf2f1028a367fd9fa9d5a797f5ff4c4252
HDFS-1357,8894d415a1de706e4f8936bab2b0cbe5dfee12ea
HDFS-1355,e242fac9ac55520c3ce3458d3c0f4f0f7aaa0ad4
HDFS-1352,1edf0c008d19476a4f3ddd63b401e368a19a083f
HDFS-1349,127d77398d906339ad51e68018ecad4275b6225f
HDFS-1347,49bfbfb82c8ac231c3d6bf1d984d4d18a5f88d2d
HDFS-1340,81f151c2d5e85f11eb606c312f2dabf9888c77d6
HDFS-1334,a43d6171d0484c7489a9d31cf0d493d4cf41a45d
HDFS-1331,3a698e6aea4c1aac520569376fc0ef87289ff7a2
HDFS-1322,3492ab6de03b034f3fb6bd3f7b13f48fd82df717
HDFS-1321,6894edebd96a669504295d45c39b73e542272401
HDFS-1317,298edb4a291b550ec90fd8915ed847391f2c9649
HDFS-1314,8819fda48900fac8bffc513536850e9856dd7609
HDFS-1311,fe10241530295b1b14420bb9bd43e8c01a14ee95
HDFS-1308,0c5d73e18e43ee112a9ed2c202dcddac3e5e5865
HDFS-1301,d99ba3792e9d91ec3f535d1cfd6c8cad3d6644f2
HDFS-1299,dac1a9a244603a57075748c427dd47b028a39c38
HDFS-1296,40744b44a4a0900992361e5d395e505f487bb56f
HDFS-1292,6348763a1eed317341ba2dc28532d2f7fcfca6af
HDFS-1289,7d83744492af912b968cf8a98ecde680f049cca7
HDFS-1284,95976889929fb03f00211e21c9e4e5f8b44a9172
HDFS-1283,4a97c5bffefdec1457c20056987659059e8ba1ea
HDFS-1267,0b6ab395b7e2ff62ba5adc22c52f77cea3571fb1
HDFS-1258,92b6d24f68e18b865c650914fafd2460b396afa9
HDFS-1256,53fd2f6138918f38cbc7dd211f5cceb1778e6c83
HDFS-1255,450981c9bdd0e6b1895b28c2a5b6c990559b9f2b
HDFS-1250,0ae188f173c220a5a9f71256437524c3e9f2a1ed
HDFS-1249,5d5a83877a44c1b8eeba20ccf2a2d8bb039dd1a8
HDFS-1212,267b07d1bdbae7ee6444f2578ed96d3b7efd2095
HDFS-1206,49b526d06702402a97472fa9fc9ea19da7e866e0
HDFS-1202,b8d08b808ae20870206e9926d629ef522f4158a7
HDFS-1198,aa7577b01d3da7dd45e80f1f50cdb45bc062b8e1
HDFS-1193,7c38816467b9d50e422c5bdba48494345fe07b28
HDFS-1192,8c2a3bfa0a23bc5075689ac5b20948cc8bfd14a9
HDFS-1189,1709a6a2b3c6e7b607b5e7d3aca66f0c49ad6bf4
HDFS-1181,03f1e74f47e03f936ebc75bc4101bde03661fe0b
HDFS-1172,2a987243423eb5c7e191de2ba969b7591a441c70
HDFS-1164,e929de55117d571a8d35670df9f4a1b98d2781ac
HDFS-1163,bbcfef4aa1885e054cb60eb0053d9cf9f9d1db32
HDFS-1159,e0e8cdb84610c6844d5332252afc72c15bc44903
HDFS-1157,79343b3177f30dd36be4b82a62839106fc3ff543
HDFS-1153,6d71407582bad00cacf5d8974a17ddc962d5ac60
HDFS-1149,1a65903e0d8acf81d53b2f6c560e7bb7abcf280d
HDFS-1146,620186cbbc6a8e5cd020d2ea9bed71bfb626c480
HDFS-1145,e5436cbc9ade7c758e0e5d4f63b043fffea22df7
HDFS-1141,0c012ee668e9958a36a04e5b153e969a656b1436
HDFS-1138,0da247a16c76b4e1aa8c23828dda916d1385cc41
HDFS-1130,20ec2c0bd161f103d6bdc96c39eebe6b38d3e4c9
HDFS-1561,95cbd8ce0a8cf40c3b27ac5e03f38d5205a5fef6
HDFS-1560,99763abc078ead3873a0d7fe1877e9b8fe780034
HDFS-1559,e7acc5e8429160177a8cb1be06be72af8633c722
HDFS-1552,be5604e629c981af13f7af65c3c7e4e56c7658de
HDFS-1551,f228307ef89348171e7108be9fd683c78f2ccb46
HDFS-1550,be31fd05dae345e62772ecc235f14f3f59c37e04
HDFS-1548,2dd8c4a0614b44a3da75d9d356d90f332a921946
HDFS-1544,404e85a6efb79d3f58526a2e5f7c42810eadf181
HDFS-1543,609e212369d36b5efe952bdc78ea6af9db9b138c
HDFS-1542,346018385fac75c0e3a307da3b58a2a588a7649a
HDFS-1540,d1d9265d1758813b62c20157297e8cfd824628ee
HDFS-1533,32b9ef71656d6d493bd70f784a90b222a5f8fc7f
HDFS-1532,3cefddcc6bf7bd4761dee38e1ea7b12d8a504664
HDFS-1531,312e401c6cd22b9fa45f2ecd1dd13c16cc8cfae6
HDFS-1529,b01b8a58c8fa7bc8541c6b89be157f20e35593ee
HDFS-1527,95f0ec29b3ca8ef588cd1107c24283610cb188dd
HDFS-1526,f710499474d6f3669bacf9804d0fb4b6529f35ff
HDFS-1524,18257c82440e9ee03de414043f9f9acbb93a3730
HDFS-1523,15ce625e5f269cfe06803c54d21d5dff46ab5425
HDFS-1522,430b5371883e22abb65f37c3e3d4afc3f421fc89
HDFS-1516,2545168aaf4bc10c18a1d406c409fb16d78aa4cc
HDFS-1511,ba2639ee5b67d2d48f3ea83ecd61c6b062510120
HDFS-1507,66cb7dae0bb983df7eebbe28c2de27aa97a420d3
HDFS-1505,c4480de2dfeb9f7f99ff1ee069fd668dd23377da
HDFS-1504,33dfe9e1fdf322c11f7c9bce1c02cae6a8ecefa5
HDFS-1503,3f93cfe6455b95a64be2d21549decb12c3f73e51
HDFS-1502,3407cdcbe9b272421574682332bb634900497ed2
HDFS-1500,5f74d968874e4c445f1d8a56b8ab16077ad89044
HDFS-1498,7059fe31177295fb998929133e13d9743b742082
HDFS-1490,31142aa8927568b7901eb48d80ba04d3e0080f60
HDFS-1487,e123e66296133e94b3e97c683632d0beb991dcc3
HDFS-1483,d6bdb81aaa5e006b085342fe8296a860a6517f2f
HDFS-1480,ec559db68e1ad306b1ba97283fbda1074fa50eb0
HDFS-1474,9cef42b79ec0efba8b79cc11a5115919d094d57d
HDFS-1467,e014f8b66bc915b66a8e84ad580f303bacbe223d
HDFS-1466,e252b4fac8d58581e257e17c93a33d9ffa2f52ee
HDFS-1463,d07d26b25807d4bf7fa483a51903c3dbe578af2e
HDFS-1452,eb4be3749bc85b329b65f7fcc8cf520635019c1c
HDFS-1449,eb91c4c03e8400811f7291294b6132f9a22a4d3f
HDFS-1444,a0a62d971fb35de7f021ecbd6ceb8d08ef923ed5
HDFS-1440,6baa52db04337299c5a99b66211389625b487674
HDFS-1439,ba990ffca84428f9aa854a75302f29e57759b5c7
HDFS-1433,c3089e5d9099cf42b77f0891beedf5c36e972d20
HDFS-1420,6f7c39f75c40b40247684665a1f00fbd99965143
HDFS-1419,d06998688780301e50b51b2bb3b56609077d3919
HDFS-1416,6002a710b217668024e52bca32b9e28163844cb0
HDFS-1413,e9f551223a5a8aa152a60e5e3c8f4e5ea689e1d0
HDFS-1411,071f707b4ee7a70e23a01c4c4032ab45cae4ca18
HDFS-1409,b84a98296e99ebd50a095172e8d32267f7fc73a6
HDFS-1406,5bbd222f2c6190b4a342d00650fa66f83481b48b
HDFS-1399,bde3002a1bb9ca11684e36a99b9f32c884d9a477
HDFS-1386,587f68b160411dd90d3215dab6a30126a0bd78a6
HDFS-1381,604383b22dc2824b3896dbdcc02f3f5e1cc8d295
HDFS-1377,5c06f3e1827b7896e0da9b823f3976a1ff3c7adc
HDFS-1371,cc39cbfd6a66578c02ad71a802ffcbc400ddd0da
HDFS-2189,ff59fbb8b04a20a85208ad8921d97ee71abd991c
HDFS-2186,1c2ab728f581a237205cbd616dc54eb8177de5d9
HDFS-2156,c187bdc0a28e4f3b9378e2b1daa964c23b599383
HDFS-2153,c093580824574fb21fd2a8c412b0e944ae92d6d0
HDFS-2152,eaa0638c12d46f1e4a73838214dff52336a3dcd6
HDFS-2132,1ba3ddbe6d8f617fd2fa4150e8a7be097dd83b4a
HDFS-2120,c54c117407bc441b539b8acfdb022586f17dafc1
HDFS-2114,08928d067bb9e1d38b5e7db9e23fcf20fe161435
HDFS-2109,09c8adfb181582f6704e86e28a80ef7918a4c8f5
HDFS-2092,fd9997989c1f1c6f806c57a806e7225ca599fc0c
HDFS-2086,42863b9bafb9f77b76d9dcd26f0fcac859ea6f6a
HDFS-2082,4c4eed13d5c3155e6a45fb06422e0f9059abfa9c
HDFS-2071,6a3963cc8b4cdadf6dc8d2a9ca4f3af4da50a1d2
HDFS-2067,5f2d2488c514fcaace47624853089f3cb2e13bdb
HDFS-2065,8d1a09b7418d5cb512affaede0bb1ae494502967
HDFS-2063,1c04b849b6a7c54cde4e36db328cb4242618f7dc
HDFS-2061,3efce2b744ac7522fb564438b873e44f3ed08177
HDFS-2053,1834fb99f516b2f2cd5e0ab1f89d407f98a7237a
HDFS-2043,2835f146b551f911ea13307e7762759813898757
HDFS-2041,34dfddefb357cabc65f97f99281c336a7913dd7b
HDFS-2034,6ec9b178c664796b44eab6c41f7216577d380f7c
HDFS-2030,86ef28d21ca844004478bccbb16789b04be67694
HDFS-2025,28ca281cd6b8ff4dc0e74b58b267f118aa0234f4
HDFS-2022,88d6f6de9b3bf92c1d1de98aaef251d09af9b583
HDFS-2021,708d519116fb849260aaa756fe110a39063411f6
HDFS-2020,1efaf259646d107a62a06baeff2d05887c19e96f
HDFS-2019,dbedbf2d9308833816c5597eb8d5964a3cba25d4
HDFS-2014,6269ef5769ce79a454696f63de6fa87c5e4623c8
HDFS-2012,4cb7a4854d9b24f01bb0fe20ec3eae32c36aa8c6
HDFS-2011,7bd41f031f3852ac44b911a71d1d57ea3629b134
HDFS-2002,22000ce96d01e7ea368271384bf8979609e531d9
HDFS-2000,0ee40e71f662e5bc3307a9b4a9c4706989c497e4
HDFS-1999,da9e24589db247e901493c6f12fdb82ccabf3486
HDFS-1998,f203f92e0ad840b2715a36389be60ff275298ca1
HDFS-1990,5c778cdee3774ce009f941176f9c312074e39872
HDFS-1986,7c1af708795304ed96415ea431e4454b23f2b22a
HDFS-1981,6f1ef980ded061dd75d3368b0fc2fbbed14eea9f
HDFS-1978,32ed1b742d3ff2b07039f9fdf82f36dac286277c
HDFS-1969,9adc41262bd726d0edb7f4172e3ae81c80b01257
HDFS-1965,7bfe41bc05ed53d99bfbf51fbc18c321badfbb79
HDFS-1964,6a319bf162c0e8a7ec0c717ac729d6a8807495a9
HDFS-1955,5147e283ad9757ac2cabaf282ae5cbba76826ede
HDFS-1953,82eecf657a8770ec10a8f25cf896fae968cfa091
HDFS-1952,e83e6fa79880b7db09d66263d0e068e71cffe9d5
HDFS-1943,f72723c356292a23cbc6266d55cf6ee2091067bf
HDFS-1942,b1f806ab2c3422ffc07e21d6521fce1d3ac253f3
HDFS-1938,d9f545f388f6451cc155e6c88692c914175e6522
HDFS-1936,1d79d91876e75ec025028b216971b65b6ae1c581
HDFS-1934,88a0e02a2e1c4ed5edf2fde03d27f63a44c8f5da
HDFS-1932,6024d0df545d7935f8557fb1f26721b535e84234
HDFS-1929,458eef3096e37452149af5d6be1573170210b297
HDFS-1927,6f8c36211f6665d7432d5244a0bb64713c0a3e8c
HDFS-1925,b73de808fb2a28401dd9c9ea7177594f4036f7aa
HDFS-1921,083bf6061ffaea8e840f2629762181fefc447c6a
HDFS-1920,c041a69dfe78756e706140ce4cf74e5e054c8a5a
HDFS-1917,47047c36bd7ed24b076d82676d748878b069ef65
HDFS-1914,776d92e18492e431f18e41122f787f2459c1b303
HDFS-1908,b72e15aa512a6bd1cd948ea76add1ad465478b8a
