fix_hash,fix_date,bug_hash,bug_date,project
3998a4e600ef65a1f2ac92e37dd7b93567448616,1262884744,2f3d2c0e4845faf62e33c191d152cb1b3fa62806,1262833168,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,de8318315f51a1cc5d8d0e7c7535c0290870a742,1254163510,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,c30c366885f4921a310e23fe5129a3cb44a350b5,1262965538,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,1f91e99223b0d1b7ed8390400d4a06ac08e4aa85,1235980642,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,477755128b87289c41a8f7ee1a706e893dff203e,1260820909,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,017b576fbafa18d835e106c75d64660cc6eb93ac,1241542984,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,0642a536ba8402c1debd63d6a04481419265a8cc,1261599368,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,682736ee5ebf33ed344abd1c6e04dc408a07bfe6,1245871504,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,6b1e0a42a9cc6404770d3bce71c97aa9eff3c47e,1262114718,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,986cee6806c5798c1c826d965ecadad0cfc70cc7,1248140212,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,eeb164e2c031a58a5c1c6c071236037b5f5e7835,1256060722,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,5cdc75d7603d1051c9d78d6ee11dd9cd44056f44,1245871496,CASSANDRA
facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,b4c7f55afe4ecfc98bc88ec3e54d5f79cbf3b244,1261595926,CASSANDRA
ca4a07e4f0cc7a7e240860b8dd47d7a2082cd995,1263410063,453c8171d9b3472c40d946254d6a6fe1ae59fe87,1261595885,CASSANDRA
ca4a07e4f0cc7a7e240860b8dd47d7a2082cd995,1263410063,ecfe313d50e59e43edea8c12c60abf62838a3ffd,1238171957,CASSANDRA
ca4a07e4f0cc7a7e240860b8dd47d7a2082cd995,1263410063,3705cc4c7794696ec786576bd102b69888eb0a91,1239998881,CASSANDRA
ca4a07e4f0cc7a7e240860b8dd47d7a2082cd995,1263410063,986cee6806c5798c1c826d965ecadad0cfc70cc7,1248140212,CASSANDRA
ca4a07e4f0cc7a7e240860b8dd47d7a2082cd995,1263410063,2884f888e62dcaee42a09345614998302e3388e6,1262843225,CASSANDRA
af9b7681e4759b10d633f382ea89fcff359f9e72,1263926291,017b576fbafa18d835e106c75d64660cc6eb93ac,1241542984,CASSANDRA
af9b7681e4759b10d633f382ea89fcff359f9e72,1263926291,facfe74ac968d952c1fac258433ab46bae2c8757,1262965582,CASSANDRA
af9b7681e4759b10d633f382ea89fcff359f9e72,1263926291,c30c366885f4921a310e23fe5129a3cb44a350b5,1262965538,CASSANDRA
1c0bbc7cba7480a0bf6db63895ab010db2e5d3e8,1264112583,32e73238c11ea6913315145566d4c758c0d47c1e,1264030719,CASSANDRA
6065d714a1fa775547dd04ab3c0fdcfdd1354755,1264122842,3e06414b61dbfdfd8a05a80d4c591dff18ff5d5f,1263936188,CASSANDRA
d274cc82488f26ec19357f15144017b5e1bb7983,1265313860,7e09822a332b27183f879ccf2aa989038330ed3f,1264547447,CASSANDRA
d274cc82488f26ec19357f15144017b5e1bb7983,1265313860,bee816c68a81b0812959c5f58e393e0b167a287f,1252608515,CASSANDRA
d274cc82488f26ec19357f15144017b5e1bb7983,1265313860,f30ca092fc96ea0e50d0a3301bd2e848c143ca5b,1265313676,CASSANDRA
d274cc82488f26ec19357f15144017b5e1bb7983,1265313860,24f5eb48f9ca626df867a212ed7fdd92d2b39bf5,1264547650,CASSANDRA
d274cc82488f26ec19357f15144017b5e1bb7983,1265313860,090e9f8f10e890f4c1e3177e945d8facccc95cd8,1261595955,CASSANDRA
db1bebf118ce75a3f431a306ebed166ef7c991a1,1265403588,d6682ffb7b3594491151e664b070f8526fc4fece,1264444560,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,7520b4356b301a6c2089808b547f7c5f86f7893c,1244256320,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,7af12623b19cf0df440fcb2b5b05ef83d5931553,1265227246,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,fc518cbb6a098f4f3adcd96a851155b4f6742349,1258586834,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,9e0ee8f269e0a389517b480a7cc9693f9073e742,1259973152,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,ecdcc00ff3105135dec4e4ae47af85cb576a3084,1265237096,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,907d92e21b8ce79e6a224933764e3b7215a94454,1240844489,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,30f0216a8fafe8a95b68f45cf0ee34f2e0b9aaac,1265229610,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,1f91e99223b0d1b7ed8390400d4a06ac08e4aa85,1235980642,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,7777a90c7531709aeac357e4009846b30223f505,1260629562,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,3852009c14e9129f68786262bcedb9c00dc0df7e,1265208372,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,67ae1ee58928114a11e3d47d20176a8e69e7086b,1254510294,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,a2e2c03435d453306446d19c1000a95089fd8d22,1263585298,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,23aa01beca4d7637b037ee85b87090cb1dff8bcf,1259972838,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,2126f608ed6497d05b97d27cf2862ec2cd4ec54e,1264030592,CASSANDRA
2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,cc9737abaf6b6e5a117385cfe627c0a9a90b5988,1264897296,CASSANDRA
d2f13e568131792ce8f6481caea3db5aed7bf89c,1265480542,bee816c68a81b0812959c5f58e393e0b167a287f,1252608515,CASSANDRA
d2f13e568131792ce8f6481caea3db5aed7bf89c,1265480542,59a976c463124f38504bc42325d6e109bf45f9ac,1264548065,CASSANDRA
d2f13e568131792ce8f6481caea3db5aed7bf89c,1265480542,e6df900909f262177956651c1aa30aa07cacb51f,1263269027,CASSANDRA
d2f13e568131792ce8f6481caea3db5aed7bf89c,1265480542,87bd4a24a42fd990ed4ea881cf5bbaf3c8e7e0cb,1252608506,CASSANDRA
75daa13317fffdf96c168d40b8cb712b5413518d,1265657896,3577fd82520a035df989b6da2fcc982a058106ef,1265296891,CASSANDRA
58225374f426b2f76712eb47ef888f76f07f1121,1265666110,311c3e9095b8da22d684466088edbaae85e1e15d,1263839662,CASSANDRA
ef6f0238ef5dbb439e85ee3c8988319c375e65df,1265831636,4b71dc0ebc1ddaf58d7d1104a0b703bc0c6294ca,1264191109,CASSANDRA
ef6f0238ef5dbb439e85ee3c8988319c375e65df,1265831636,417e7c03732dbfd77326469dce8fc6ed27cc2285,1255633367,CASSANDRA
ef6f0238ef5dbb439e85ee3c8988319c375e65df,1265831636,dc519a18e01db7182babe13e47e6d3ac82b09361,1260847894,CASSANDRA
ef6f0238ef5dbb439e85ee3c8988319c375e65df,1265831636,820390faf1491004edcd9dcc1706faaa647e18da,1263584171,CASSANDRA
ef6f0238ef5dbb439e85ee3c8988319c375e65df,1265831636,dcdb8e1b85e934bbdf945b9c70fa6970feb754ce,1256073053,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,fc518cbb6a098f4f3adcd96a851155b4f6742349,1258586834,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,7af12623b19cf0df440fcb2b5b05ef83d5931553,1265227246,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,9e0ee8f269e0a389517b480a7cc9693f9073e742,1259973152,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,30f0216a8fafe8a95b68f45cf0ee34f2e0b9aaac,1265229610,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,1f91e99223b0d1b7ed8390400d4a06ac08e4aa85,1235980642,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,ced475ad6ef5d27733b4656ab636a1cce017d774,1261787096,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,2c6948cb0aac653dc96eda14eb20525b5f3bd66a,1266010923,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,e274575bdd248b09e9510f2e867b08984a21d3cb,1265818111,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,6e5e284f321796916bf386705fc91e06738d1117,1261710187,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,1cb079400f80b716fbb0ad4448a427ca94c8460c,1262067184,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,542bd7904dcf54cce2276930aa43841b6eec8e0f,1264782268,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,a2e2c03435d453306446d19c1000a95089fd8d22,1263585298,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,2f99e71f304b3663f2cc7d8bb79172a999525062,1265429739,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,42eea2c50da56495ad9ab8a0aeec70354397c1e1,1259972551,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,6a72aa100576e0a8a4130462017c13a055df4a52,1265509292,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,6420863e04b583621d3cf1b68f782a6111230433,1265395315,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,478ba67b49496b2656f53671559612eac861190f,1265429684,CASSANDRA
9cc51b5f2cc31cea6ace8deae81356fea4d9ed22,1266288477,e202f1f4e0ea7ced94278f4bc9666ea73b67e7d5,1260038546,CASSANDRA
4f0540d077f75e73344aeb53df88a8214afe2b56,1266346439,26c95ff453789f420325bdf6a4ee07fd46919d58,1264782229,CASSANDRA
4f0540d077f75e73344aeb53df88a8214afe2b56,1266346439,7982bb4a2bcbbd090c2cd686dae2d7f6785c3dda,1240688327,CASSANDRA
4f0540d077f75e73344aeb53df88a8214afe2b56,1266346439,1cd17032ea75615f7564d84130b87df7a5233ed6,1264782234,CASSANDRA
38c981efcc5a295b4a72b0a311d84d1d07711d6a,1266366756,185d436fdb743e2fbf80441cf0c1ebc0457fbec6,1258134626,CASSANDRA
41635b264612e474c4c345a91f2cd9d6ec109862,1266425958,453c8171d9b3472c40d946254d6a6fe1ae59fe87,1261595885,CASSANDRA
282c84ee0a41831b28a4c5b3d7ce451a765204e0,1266618548,f836610fe041830ce7e020e57043fd59261f26c1,1240967558,CASSANDRA
282c84ee0a41831b28a4c5b3d7ce451a765204e0,1266618548,a178537d5ba086e7aa7ad2319179dea41a15b0ac,1248749128,CASSANDRA
796d8ff8bb950f37d4a77b4c70efb53f96268bdc,1266858554,1e6ccecd47f92e895834e11de8f92a54b0903ef1,1266011731,CASSANDRA
afe2420b9561ddcb6bf77b264b633e278218731f,1269556237,a5bd08f421c647c3a472d231b24ae0d0a7101b9e,1258464846,CASSANDRA
afe2420b9561ddcb6bf77b264b633e278218731f,1269556237,b7a1c44333e32d765c47ded53f761fb746e4b4a6,1258400227,CASSANDRA
afe2420b9561ddcb6bf77b264b633e278218731f,1269556237,6690c5135943b2d15155a92fa9bc4d7f46fc8cdc,1251403632,CASSANDRA
807946c95ece4413a8813aec66702f5ffcd86e8d,1270214586,e89bb1e15d6ea0ff0782c99790b42528cc68bb01,1269034600,CASSANDRA
d06ed9ffc1e6a5dab6ecd47143db804dd0bf6cd5,1270589988,1c1b97c25d6268e5e29c01c82efcc747c626039d,1241032423,CASSANDRA
d06ed9ffc1e6a5dab6ecd47143db804dd0bf6cd5,1270589988,beba91e885c450a4542823da955c677b01d66a17,1261173207,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,65b918e03a7e88d524feee512d6c6380292264d4,1268329905,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,da9bb888d6afbcb683682f7f268cdd199f161d5a,1267733847,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,986cee6806c5798c1c826d965ecadad0cfc70cc7,1248140212,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,3395bd0a817c1d0a8e8cba6c71e6bcc56aa5e8d2,1268330002,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,af399a537fc606ad6c6686268bf481483f2a4bff,1268085651,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,fbda616f682362053f3a11b9f4bbdd725c9b38fa,1266961711,CASSANDRA
8ef6d655b561ea993b39ce9faf86e18a6e03f6ce,1270590517,081538ad0db4e961fe975ae0a3146802e1a942c2,1270217132,CASSANDRA
94f8a8e80c79248db83c751c230e2e5a5e237744,1270734496,7a75b63b2659db34306f7000a885c102859720f7,1270569746,CASSANDRA
94f8a8e80c79248db83c751c230e2e5a5e237744,1270734496,317cb6e1f7fbccdbdb663d036274dda0a48a2f2e,1267733852,CASSANDRA
94f8a8e80c79248db83c751c230e2e5a5e237744,1270734496,8f1376bcba7476977c1c512534a7f3371e26501a,1267635084,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,3577fd82520a035df989b6da2fcc982a058106ef,1265296891,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,572b5f852dc20d954100a75f6029418873bf198d,1248913768,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,04d5ec33b2011f6d275b8d2f9ee29dcafde203cb,1262723624,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,9fad316df6af9e3d3f677a2e1d017f652ef48293,1238350688,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,201b7599b2c0976cd0f0b6173e959518ad538efe,1270569730,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,542bd7904dcf54cce2276930aa43841b6eec8e0f,1264782268,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,5e72feef0e2355830b7c22572d81de7e4fa07dd1,1239812883,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,4922a87b54c8ddcc47ef8a3c7542bc40dde435c2,1265163645,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,4e8691ab1a4d81c7557de0db7a9570083da99c03,1260313192,CASSANDRA
fe34d59766a84185c6d7943c556f59dc4635e04a,1270754845,2f0e62c1a8fb1afd149ed125ebbfa5618c20e453,1263867041,CASSANDRA
