fix_hash,fix_date,bug_hash,bug_date,project
e5c2985bf3814c05f2df5b86d710d981ed1bfafc,1262408373,a2fce2828a03e6c8bdad4c10e6363552a96c6206,1218722755,CAMEL
b727e15dffbfa9621bc1b4e80b6b7786e370f5b0,1262587558,448a1e878778a2914d5d81f74a4ee26d5aadb33c,1262541198,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,6fab045b0fb1805ff6fac5e67d1c29c8829dda4d,1241423509,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,c05e6f76336f085aaa4e851df6b40316d9183c4c,1241250876,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,a4e7f76960b87983d3522afc1a322dd6958f002f,1240387701,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,59990daa409c823f4327a1f59cd23d58405cf79f,1239091580,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,1137c092060383579728cf25dd188a933dc0ce12,1241442255,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,8070f55b26d67f37852ced93c840fe7a49a20ecf,1257845285,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,fc157235dd368e25a58c957d3b5f3a8e124f2118,1239038174,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,8185db6c27db119d6115ab4cd31c5a3b68981b5b,1262719134,CAMEL
2feb1f0eed47343c502e39f6da5ab4cda8fd01aa,1262768185,883d5ad3cccbd134628d302b8328f8b52d06d803,1242374586,CAMEL
5b5511e4d0ee073ac49ae3b1b03d0e17a2a84d81,1262937628,f08b41321768ce9722e9af29666f172385fe92d8,1261061448,CAMEL
b6660238496215cc0a99f0feba3d056ef2596cfe,1263363348,a4b8403f847f82880f77abdc800b192cff152dee,1222328232,CAMEL
81ed01803ca008ef811db4907cd37c59b48be8e6,1263460987,48ef7dfa6ec8986f7c579f4fdf48e9901b906a2e,1256171018,CAMEL
22cae6a4424457a5f690847e13a44eb262dfd855,1263531991,2e99e75f95535777c621d97c6b38640caf53ea96,1252827339,CAMEL
261523531deae06bcec8934cc28586ab9dbfeeb1,1263543904,5f34148b5c18ab34f7334fc5396e5673a73f3a3e,1255684697,CAMEL
261523531deae06bcec8934cc28586ab9dbfeeb1,1263543904,0e487f2a22ec9f86e6b7b4e8f38be6179bb6ce9c,1242748937,CAMEL
261523531deae06bcec8934cc28586ab9dbfeeb1,1263543904,2dca294b923c3f0b5654eab520c13812f008c35c,1236418277,CAMEL
e336aff51f802cbc37d7aee030670bb9eb87f8f4,1263881079,32a56eb085413823918b96499fd2ff6590581f70,1263562939,CAMEL
e336aff51f802cbc37d7aee030670bb9eb87f8f4,1263881079,be4680da9c9adc7e8ce928d57240529e7a1dba05,1263552103,CAMEL
f7309c0409fc7492b96770e169d98853e8e1964f,1263882773,0f49da7632ccf4f854dbaaf8f79a27c898d7dd16,1249393946,CAMEL
601640f33ae4c696f53ab94b34b6e59fc0941e86,1264023724,2d77039afa50db7035651fb96a6f94ee07b3507c,1238035325,CAMEL
601640f33ae4c696f53ab94b34b6e59fc0941e86,1264023724,9be406692d2b2a92d547dafbb93452c02a06bf4e,1232329721,CAMEL
5d531dc60b232c806afb2866af0e168665236567,1264074273,6f0c168f6b5e71d0cbb67ab1d252d3f49fbf1792,1238750043,CAMEL
303c006dc074c244571493347e94ed622668f148,1264351014,3fd84f6ca6e22f7733c8b599dc1f37a86514ede1,1264350190,CAMEL
59e2775fe4349667d553fd5b87ae55bed08f0866,1264756746,2e99e75f95535777c621d97c6b38640caf53ea96,1252827339,CAMEL
088cf7d7e985de957d0bdb0326e495f38a3de674,1264765902,2e99e75f95535777c621d97c6b38640caf53ea96,1252827339,CAMEL
90d7b8cb84229e8191afa0b5f1fbea13a48d7c7e,1264799548,9be406692d2b2a92d547dafbb93452c02a06bf4e,1232329721,CAMEL
24ce710ca5af08118951b61666f7e8654440970c,1264990491,0ea89d90e753db10fac2b2b42df83cc46ee5804d,1232448382,CAMEL
24ce710ca5af08118951b61666f7e8654440970c,1264990491,f3676ed0e74cfd3819ae0db0da4c15e2b32f1671,1233822599,CAMEL
9c69a915742077c9ba6bb0d620503c8f733ea241,1265111922,7eec4cd99ce4c179d334dafd5f4ef1188c495fdc,1212755221,CAMEL
9c69a915742077c9ba6bb0d620503c8f733ea241,1265111922,c5ab934d0a59b4aacb1d5b4bc3b115fcbf1e0e3b,1215685197,CAMEL
