fix_hash,fix_date,bug_hash,bug_date,project
3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,2e24719be67f1d671d35eaa79eebbccd6df7bca9,1381369194,ZEPPELIN
3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,7b701d3e6b99e130c79cfe5533e2939f9c077661,1382175728,ZEPPELIN
3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,5547d6aa180baa6474eec7eb337beb59b5592055,1378624493,ZEPPELIN
3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,fd79b9851ed561c1338faec430546b752f12b782,1382175570,ZEPPELIN
3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,470824fdac1cf2a1e7bd76a9de9d830a21fa0a5e,1382281943,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,106c998511a818f491bb93b689e71f52d9957aba,1382065199,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,555cec4fc75c6d2d62450afbe7e3d45ebe2e07b3,1381931832,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,7b701d3e6b99e130c79cfe5533e2939f9c077661,1382175728,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,92b6fa9f4c8319b489c7393c1a329841e7df025e,1382073393,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,835121ab3fab6195fd93aa84135c9ce60498da32,1381988072,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,96c792c295a4bd9ce6cfd0d46f6512b1446b5000,1381988890,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,9bd3409da4b724276e56a3da0dc230ff02b3fa3f,1381925638,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,d7088d7ce2d3a1dfabbff510c25a4cb91113f157,1382066054,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,05369fdb6c558d1f1348165db5c2c34df40bef60,1381925625,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,59dde9ac687aa547f54df1a3ea8abddb8c1ba835,1381999463,ZEPPELIN
7cfc5288f4ddc7734658859f57ae5ca5d36f0067,1382363082,98bc5f32c42b047e6d5f92c044eac7c631abf124,1381997506,ZEPPELIN
1b7a6a8418757c1ca61911a679406d911ee14c8c,1382950877,6618016221d311ba64be2b6f52591d28cc6c1c08,1382345851,ZEPPELIN
1b7a6a8418757c1ca61911a679406d911ee14c8c,1382950877,3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,ZEPPELIN
1b7a6a8418757c1ca61911a679406d911ee14c8c,1382950877,7b701d3e6b99e130c79cfe5533e2939f9c077661,1382175728,ZEPPELIN
1b7a6a8418757c1ca61911a679406d911ee14c8c,1382950877,32f3bbb6101f1f09c120c03e889e5b57e19cf89f,1382238524,ZEPPELIN
18e351bf035021c54d1e0992bf0c6e21ed41fb2a,1383567137,8f2c3f2743be277d1de00b6f51ba34c35596d5fc,1383384433,ZEPPELIN
18e351bf035021c54d1e0992bf0c6e21ed41fb2a,1383567137,9a7199c869753d1dda175ccf8da7d1b9efb6f6c8,1382616089,ZEPPELIN
55fd2ece98920afca9a5851684b8ef7bda16d414,1383826535,106c998511a818f491bb93b689e71f52d9957aba,1382065199,ZEPPELIN
55fd2ece98920afca9a5851684b8ef7bda16d414,1383826535,d7088d7ce2d3a1dfabbff510c25a4cb91113f157,1382066054,ZEPPELIN
eac8a073dda8da388e1f29d64ce43a9ae6f423b7,1386998545,2645aae18e8a1ab1349a9e39cf02dde3b3965175,1384322012,ZEPPELIN
18331952be764661e34cec87ed1d46798a508086,1387005162,b42bbc022d270f86d21ce198a17b4166828c1d95,1383642667,ZEPPELIN
18331952be764661e34cec87ed1d46798a508086,1387005162,0472fd7b9b8e5a40172eed867670e119b26dfe89,1382337155,ZEPPELIN
18331952be764661e34cec87ed1d46798a508086,1387005162,3b63bdbc93ee64ad33e586a8f4e9c8ab19643ac7,1382313433,ZEPPELIN
18331952be764661e34cec87ed1d46798a508086,1387005162,6618016221d311ba64be2b6f52591d28cc6c1c08,1382345851,ZEPPELIN
18331952be764661e34cec87ed1d46798a508086,1387005162,abc3478f7eebddd5898a4e1986a7e380c3d5d9c2,1383784613,ZEPPELIN
d3f9ba5574d38f94b62bcf612810b79ec4da9217,1392183282,58660479b68b44bf83d6bcb901fb38f761c6f9b8,1391784941,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,c07c7714ded46a76ed50549bef6f70a69fa61060,1390583452,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,f0ee8f5d1318b6ea694e1423d15a84960ffd758b,1391205112,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,889037799aa3db7dfea7e7755c2232b2317ceaa8,1383404493,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,2470b2bc288e2c93d5c9e7e3d1d226b74ab22c79,1390617869,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,7120ff86260ec19e2fd82fbf40e594b9accf2b33,1389959495,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,05369fdb6c558d1f1348165db5c2c34df40bef60,1381925625,ZEPPELIN
eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,708242ad57c8511a64fb3f398d998e1ad4b43505,1390543687,ZEPPELIN
4804d7a711efd92c311a959d8467a26839afb67e,1392687304,eae08cfbaaf41a562db98c954f136742fdb639c1,1392509611,ZEPPELIN
4804d7a711efd92c311a959d8467a26839afb67e,1392687304,c07c7714ded46a76ed50549bef6f70a69fa61060,1390583452,ZEPPELIN
9c44ca32904f7d3cbf94afdc32183e1d04478b63,1392773478,c58b690930e1b9428396358d4873661797e8c6c9,1391217792,ZEPPELIN
9c44ca32904f7d3cbf94afdc32183e1d04478b63,1392773478,f0ee8f5d1318b6ea694e1423d15a84960ffd758b,1391205112,ZEPPELIN
9c44ca32904f7d3cbf94afdc32183e1d04478b63,1392773478,732e959b3a7f3206ef2665b6c238a8e637827833,1390478448,ZEPPELIN
9c44ca32904f7d3cbf94afdc32183e1d04478b63,1392773478,e9d0b3efe02a2f1e775664456b0c3173669413a6,1390703790,ZEPPELIN
