fix_hash,fix_date,bug_hash,bug_date,project
c0e76bc0cc296b23df98491ea730a73b43577ddf,1402429298,ddc1dc9da5b2cf6b0b54b943510d6ddb35fa4657,1394130894,FLINK
c0e76bc0cc296b23df98491ea730a73b43577ddf,1402429298,b31ae3ac3533441d2aa687ef11d3e637a32846ce,1400346377,FLINK
c0e76bc0cc296b23df98491ea730a73b43577ddf,1402429298,2dd2cb7aaed4394cf1749d7992e46b2a94617e13,1386431159,FLINK
e43c165f06f82340aefe00e15909607178450dd9,1402607270,a146eac36d0275dc9b41940f51dad570efa85076,1396703653,FLINK
e43c165f06f82340aefe00e15909607178450dd9,1402607270,7ff83012c0510ab100f283d299bd6c9674b5fabe,1396374975,FLINK
c81d7b02e0affb875af2851fc7c611a1976d69a1,1402662483,2db78a8dc1a4664f3e384005d7e07bea594b835b,1402126881,FLINK
c81d7b02e0affb875af2851fc7c611a1976d69a1,1402662483,4cd4a13415d609a2979c8fa3cf4b797c990ee8c2,1402126881,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,525cb03668b6f6a6bdb4c5c91d350d2e1670c319,1395579092,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,c561a51c132cb1b528a81ea3a71835fcb1c6c768,1402607238,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,b0fbce71030c7bd171f5ebd464b1a0d94961c270,1398441248,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,80551cb783a5e3bf47c20f6c1b4059dd8c691220,1382976626,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,4cd4a13415d609a2979c8fa3cf4b797c990ee8c2,1402126881,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,bf327eb862b2b3ebc4266dcd5be50c13877b37ad,1360415137,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,31a373930bce27a0d4abc2cbcff4284d5af9002a,1402963657,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,a83683a00f8d27988653e6eb0966a682ddefe498,1402607238,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,ed7c3f156ec632af6f5764fad8650a771b69c1d7,1402963657,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,533bcc62e669069c00ee690a6942f1dbc387b4dd,1392329680,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,2f1050f7e0505dc9bd23e417be9d6d208065eb2a,1393981723,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,e2f2aa0cd3ff0ecde7f4c017317055488cd656f6,1359320029,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,0b28a5b9b105fbe83e5cc91019a85fbc0a62cb3f,1357759009,FLINK
ca2b287a7a78328ebf43766b9fdf39b56fb5fd4f,1402963657,d39a0ec5d9b1264ba8766b2ed1343c7ce2003f37,1367200882,FLINK
