fix_hash,fix_date,bug_hash,bug_date,project
14734e4e81a14505c337287e2af533faac69c98a,1232781092,1342ed9b5c11a286d114f18b912f73670ef310db,1213827874,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,ca0e255aff4a20fd4a14f1c06951282f1b95efce,1241508409,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,04155cac92fdec2ebe3dcaf0cded35b8a46f5430,1260920500,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,8dd763874c3293658e6a3f5a8929140b0e5a273d,1258405684,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,9375e3c8b051a55d8d07d8be967d0cd48e277c13,1255879965,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,a022320ef9777badddd290653876f5d09bb377a6,1255920368,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,97eb0f0b6f9b60932e04db8c851685087e3ef41b,1259093416,HBASE
e2f7f90e00a57ba024652686aab53feb47947181,1262671606,70312ea6258a049b7be72663e1548fb3ae73e444,1262491731,HBASE
9039e79ec21b4f23766eafc698ceb7d465633a90,1262927098,0ff28bdd32af84dffcf31b01c8dae2231a0d9915,1246213305,HBASE
9039e79ec21b4f23766eafc698ceb7d465633a90,1262927098,55afbc46756696a6d763bc280811a0cf67e7c236,1255251054,HBASE
9039e79ec21b4f23766eafc698ceb7d465633a90,1262927098,2bf23f56cd7c75f65b33b486cf6f2633fbf4c7b1,1255251003,HBASE
05e631f7d90f788f7dd11f15a31bfae75fc99a37,1263255822,7667bd5f010a9a5732a9b070ea4f11af9a7a99bc,1241045721,HBASE
8854ebea34ec57923efdde4c953aecb508f2442e,1263261427,26b3d9442d5aa4d0a55e74037960604eda2ce2bc,1194645444,HBASE
8854ebea34ec57923efdde4c953aecb508f2442e,1263261427,9b43b98449adf293fb72260b543515e44c644546,1256686335,HBASE
8854ebea34ec57923efdde4c953aecb508f2442e,1263261427,9692e3d5da44212fd8fe1dae3ea1a61897f1d516,1263089593,HBASE
c785cf8118ae8cfa252f676c9e595fe39a9813af,1263261852,8854ebea34ec57923efdde4c953aecb508f2442e,1263261427,HBASE
2af4aa5a9ee01bb746387f00eb7ecb76c5d3e280,1263364849,07219dc721d304e1a82631aadf0016417ed4c384,1253731354,HBASE
0ef57644cc7e2b3b320519ce8a530cb2c848242a,1263365330,b6813c6e58b954fdc78658ec86df960fe67c62a1,1242921325,HBASE
0ef57644cc7e2b3b320519ce8a530cb2c848242a,1263365330,7fa5fe946b96baa2d49164024beeca20fa5fa050,1232583676,HBASE
0ef57644cc7e2b3b320519ce8a530cb2c848242a,1263365330,87f5d5dffd96e09d789a9063f8f6d98a75fb24dd,1184190855,HBASE
437d1374141c7e8ff215bc273f96fca0b6604caa,1263433167,b37eca06af40c8070af2c50fdc4f04d8d7411499,1253145591,HBASE
56497da881ec90ab2c676e6fa3e07b138c710919,1263449794,07413e2fb722d7157f322670bedde19a4ef17cf9,1255366739,HBASE
56497da881ec90ab2c676e6fa3e07b138c710919,1263449794,c75ea989d657b10616b7a2230501b7021f7ebe18,1223506190,HBASE
56497da881ec90ab2c676e6fa3e07b138c710919,1263449794,0dd5f2759eccb8d206ec2eaaa477d72cb9a2b8c1,1181605308,HBASE
2c4289f28443b464d7ccb770bbb1e05da2aefb3e,1263465588,0ff28bdd32af84dffcf31b01c8dae2231a0d9915,1246213305,HBASE
2c4289f28443b464d7ccb770bbb1e05da2aefb3e,1263465588,b37eca06af40c8070af2c50fdc4f04d8d7411499,1253145591,HBASE
16b6a5f043935a91c64714640c6d6332b86b52ec,1263517291,c75ea989d657b10616b7a2230501b7021f7ebe18,1223506190,HBASE
9b42d8a9665a876011d5e20c2a50c2710dbc44ca,1263590636,9692e3d5da44212fd8fe1dae3ea1a61897f1d516,1263089593,HBASE
f9b14e8510b81f747dc3211641ffb6af3c95a56f,1263688273,e99d776a9150645ffafc2dbee88b3b45a98ff731,1262236726,HBASE
f9b14e8510b81f747dc3211641ffb6af3c95a56f,1263688273,e95b049d337ed16f8f4652e67f3551ced4941447,1225314389,HBASE
f9b14e8510b81f747dc3211641ffb6af3c95a56f,1263688273,b378ea615f05e7ed2f4441049dac1b676ed3f5cb,1262638857,HBASE
8bc2888278b75a525fb6898386b61bef78a114ac,1263758939,94165dbc02294ba7576fd7d3c10c2dce97a3c098,1246383773,HBASE
8bc2888278b75a525fb6898386b61bef78a114ac,1263758939,9cacb67b6997a0345d9ad121b40661a3ceb96c32,1262671372,HBASE
44572e6a2d9d933783d2c00ff3844d64faa143e9,1263951732,f591f1dba61aa8e3f408780a5fe472ee365cafbe,1233278405,HBASE
fb6ed7f687d9de15ae594de68b9942a7bde1b888,1263953104,5e1b305116b54ee61e38beb683c809a70f6f5dd1,1243489732,HBASE
3d51be29651f7f95323cc2831d4cd4e535feb0cc,1264025387,f8c8835c7df699bfb6bd99100e7fa55916393b85,1216851203,HBASE
6ef421167a2345f972907b68c3376c262924eb37,1264033070,3339e94e8d79fc55c861a1686ce1de0adb9790a8,1262292271,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,e30ed932bb10814527d16483059c6247cb9178b5,1218924256,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,ca0e255aff4a20fd4a14f1c06951282f1b95efce,1241508409,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,0b65a3cc466468b4464073e0312a59894e46e09d,1205799269,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,470b3a3200c48a84edb798d16ae0f1a8e16d1877,1200199604,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,06bbb86c204bc7c22ca0edd78a74676bfc5b6baf,1241371124,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,a8092ffc36cc202b7751b53ba420e6e5116fc754,1264025077,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,6940db02c9d586b982a574aaf4f1744ccbb06366,1241713780,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,97f0bea9d0a4c6fc12ea08c35cb2e9fe92a4977a,1202418492,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,a6c6f776126b64c74a6a90684bfd3fc7bca4ffa3,1248738502,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,f08923b0d65074cda3c4e04b318be34d068ed1de,1216937223,HBASE
4008068ad83063c0f7017dc6c1cb5a718caaf7b7,1264103580,47b898d0376f5d613a4233257b1eef918a6c2122,1248909926,HBASE
1bce5eb1d7db5274da1b0714a0e54166935d79d4,1264185539,6c33c1b1b3f1f733bb9a9018214e73b3c31e620b,1228420866,HBASE
0734674f507d9797211bffa9983a4004e163cb51,1264187215,07219dc721d304e1a82631aadf0016417ed4c384,1253731354,HBASE
85c53c5d3521097d0d062ebeee92c4a4ece38219,1264194750,00cd1d2ca3e99ec3dcd1ab670ef522c44f1fbde9,1213747085,HBASE
85c53c5d3521097d0d062ebeee92c4a4ece38219,1264194750,4f294977d28f175967ddcee00ca5bcfbb9db3ccd,1253204279,HBASE
fbc67df8b7ef2b1a82bb701a7111baaa607ad138,1265352621,2e13c047ab34bd6a60b1c05c35fec782aed32aca,1220662258,HBASE
fbc67df8b7ef2b1a82bb701a7111baaa607ad138,1265352621,6cab23c4a04acd76edc31b96b3c35ea5a113484d,1218491790,HBASE
443d61e41aa3564f72f944621c107ae19a685492,1265672406,f0731894479d90deace11d4560e2218776a8b2ac,1235541566,HBASE
